name,draft_year,sportsref_player_raw,sportsref_url,sportsref_match_method,sportsref_match_score,sportsref_school,sportsref_conf,sportsref_season,sportsref_games,sportsref_games_started,sportsref_mpg,sportsref_ppg,sportsref_rpg,sportsref_apg,sportsref_spg,sportsref_bpg,sportsref_tpg,sportsref_fg_pct,sportsref_two_pct,sportsref_three_pct,sportsref_ft_pct
a j granger,2000,a j granger,https://www.sports-reference.com/cbb/players/aj-granger-1.html,strict_slug_exact_season,100.0,Michigan St.,Big Ten,1999-00,39.0,35.0,28.8,9.5,5.3,1.2,0.4,0.5,1.3,0.5,0.538,0.45,0.893
alex scales,2000,alex scales,https://www.sports-reference.com/cbb/players/alex-scales-1.html,strict_slug_exact_season,100.0,Oregon,Pac-10,1999-00,30.0,28.0,32.0,16.3,4.3,2.5,1.4,0.4,2.9,0.455,0.536,0.338,0.78
aubrey reese,2000,aubrey reese,https://www.sports-reference.com/cbb/players/aubrey-reese-1.html,strict_slug_exact_season,100.0,Murray St.,OVC,1999-00,32.0,32.0,37.6,20.4,5.3,4.8,1.9,0.2,3.8,0.461,0.52,0.353,0.819
bootsy thornton,2000,bootsy thornton,https://www.sports-reference.com/cbb/players/bootsy-thornton-1.html,strict_slug_exact_season,100.0,St. John's (NY),Big East,1999-00,33.0,33.0,35.3,15.3,5.5,2.9,2.4,0.3,1.9,0.486,0.564,0.355,0.573
brandon kurtz,2000,brandon kurtz,https://www.sports-reference.com/cbb/players/brandon-kurtz-1.html,strict_slug_exact_season,100.0,Tulsa,WAC,1999-00,37.0,35.0,27.0,11.2,7.0,1.6,1.2,1.3,2.2,0.513,0.526,0.231,0.669
brian montonati,2000,brian montonati,https://www.sports-reference.com/cbb/players/brian-montonati-1.html,strict_slug_exact_season,100.0,Oklahoma St.,Big 12,1999-00,34.0,34.0,27.5,12.1,7.2,1.6,1.4,0.6,1.8,0.544,0.545,0.5,0.69
caswell cyrus,2000,caswell cyrus,https://www.sports-reference.com/cbb/players/caswell-cyrus-1.html,strict_slug_exact_season,100.0,St. Bonaventure,A-10,1999-00,30.0,28.0,32.9,12.0,6.6,0.6,0.5,1.7,2.1,0.498,0.498,,0.617
ceedric goodwyn,2000,ceedric goodwyn,https://www.sports-reference.com/cbb/players/ceedric-goodwyn-1.html,strict_slug_exact_season,100.0,Colorado St.,MWC,1999-00,30.0,29.0,27.5,17.8,4.5,2.5,0.8,1.2,3.4,0.513,0.541,0.42,0.699
ed cota,2000,ed cota,https://www.sports-reference.com/cbb/players/ed-cota-1.html,strict_slug_exact_season,100.0,UNC,ACC,1999-00,35.0,34.0,36.7,10.1,4.4,8.1,1.1,0.1,3.3,0.443,0.476,0.367,0.728
eddie gill,2000,eddie gill,https://www.sports-reference.com/cbb/players/eddie-gill-1.html,strict_slug_exact_season,100.0,Weber St.,Big Sky,1999-00,28.0,28.0,36.0,16.3,6.4,6.9,3.2,0.3,3.9,0.394,0.415,0.366,0.861
eric coley,2000,eric coley,https://www.sports-reference.com/cbb/players/eric-coley-1.html,strict_slug_exact_season,100.0,Tulsa,WAC,1999-00,37.0,37.0,29.5,11.3,6.8,3.4,3.3,1.2,1.6,0.524,0.584,0.204,0.568
gabe muoneke,2000,gabe muoneke,https://www.sports-reference.com/cbb/players/gabe-muoneke-1.html,strict_slug_exact_season,100.0,Texas,Big 12,1999-00,33.0,25.0,28.7,13.7,6.3,1.9,0.9,0.6,2.9,0.527,0.57,0.211,0.6
harold arceneaux,2000,harold arceneaux,https://www.sports-reference.com/cbb/players/harold-arceneaux-1.html,strict_slug_exact_season,100.0,Weber St.,Big Sky,1999-00,28.0,27.0,32.8,23.0,7.4,1.7,1.4,0.9,2.6,0.512,0.559,0.369,0.796
jacob jaacks,2000,jacob jaacks,https://www.sports-reference.com/cbb/players/jacob-jaacks-1.html,strict_slug_exact_season,100.0,Iowa,Big Ten,1999-00,30.0,28.0,27.4,12.2,7.3,1.0,0.3,0.4,2.5,0.468,0.493,0.375,0.602
jameel watkins,2000,jameel watkins,https://www.sports-reference.com/cbb/players/jameel-watkins-1.html,strict_slug_exact_season,100.0,Georgetown,Big East,1999-00,34.0,23.0,12.3,4.1,3.3,0.2,0.4,1.1,1.3,0.417,0.417,,0.492
jarrett stephens,2000,jarrett stephens,https://www.sports-reference.com/cbb/players/jarrett-stephens-1.html,strict_slug_exact_season,100.0,Penn St.,Big Ten,1999-00,35.0,35.0,34.9,18.8,10.5,1.4,1.8,0.6,2.4,0.566,0.577,0.294,0.698
johnny hemsley,2000,johnny hemsley,https://www.sports-reference.com/cbb/players/johnny-hemsley-1.html,strict_slug_exact_season,100.0,Miami (FL),Big East,1999-00,30.0,29.0,35.8,18.1,3.6,1.7,1.3,0.3,2.3,0.398,0.451,0.32,0.849
justin love,2000,justin love,https://www.sports-reference.com/cbb/players/justin-love-1.html,strict_slug_exact_season,100.0,Saint Louis,CUSA,1999-00,33.0,32.0,31.2,18.2,4.9,2.5,1.5,0.2,2.9,0.438,0.446,0.425,0.821
karim shabazz,2000,karim shabazz,https://www.sports-reference.com/cbb/players/karim-shabazz-1.html,strict_slug_exact_season,100.0,Providence,Big East,1999-00,21.0,21.0,30.4,10.4,8.2,1.5,0.8,2.6,,0.435,0.435,,0.56
kenyon jones,2000,kenyon jones,https://www.sports-reference.com/cbb/players/kenyon-jones-1.html,strict_slug_exact_season,100.0,San Francisco,WCC,1999-00,28.0,28.0,26.1,16.5,9.0,0.9,0.9,1.4,2.5,0.583,0.583,0.571,0.701
lamont barnes,2000,lamont barnes,https://www.sports-reference.com/cbb/players/lamont-barnes-1.html,strict_slug_exact_season,100.0,Temple,A-10,1999-00,33.0,33.0,29.8,9.0,5.0,0.8,0.8,1.2,1.2,0.484,0.493,0.0,0.64
malik allen,2000,malik allen,https://www.sports-reference.com/cbb/players/malik-allen-1.html,strict_slug_exact_season,100.0,Villanova,Big East,1999-00,33.0,33.0,33.4,14.2,7.4,1.0,0.7,1.9,2.2,0.511,0.511,,0.692
marcus goree,2000,marcus goree,https://www.sports-reference.com/cbb/players/marcus-goree-1.html,strict_slug_exact_season,100.0,West Virginia,Big East,1999-00,28.0,27.0,34.8,14.5,8.3,1.9,1.6,2.5,2.5,0.532,0.566,0.382,0.71
mario bland,2000,mario bland,https://www.sports-reference.com/cbb/players/mario-bland-1.html,strict_slug_exact_season,100.0,Miami (FL),Big East,1999-00,34.0,34.0,27.9,12.6,7.0,1.2,0.8,0.3,1.9,0.473,0.497,0.167,0.73
matt santangelo,2000,matt santangelo,https://www.sports-reference.com/cbb/players/matt-santangelo-1.html,strict_slug_exact_season,100.0,Gonzaga,WCC,1999-00,35.0,35.0,35.7,13.2,3.9,6.4,0.8,0.2,2.6,0.373,0.406,0.335,0.654
nate johnson,2000,nate johnson,https://www.sports-reference.com/cbb/players/nate-johnson-3.html,strict_slug_exact_season,100.0,Louisville,CUSA,1999-00,31.0,31.0,30.8,13.9,5.4,3.1,1.9,0.7,2.6,0.477,0.481,0.451,0.692
nick sheppard,2000,nick sheppard,https://www.sports-reference.com/cbb/players/nick-sheppard-1.html,strict_slug_exact_season,100.0,Pepperdine,WCC,1999-00,34.0,34.0,22.4,9.1,6.7,0.7,0.8,0.4,1.9,0.579,0.579,,0.596
pepe sanchez,2000,pepe sanchez,https://www.sports-reference.com/cbb/players/pepe-sanchez-1.html,strict_slug_exact_season,100.0,Temple,A-10,1999-00,25.0,25.0,33.6,5.6,5.5,8.0,3.4,0.1,2.1,0.324,0.306,0.338,0.786
reed rawlings,2000,reed rawlings,https://www.sports-reference.com/cbb/players/reed-rawlings-1.html,strict_slug_exact_season,100.0,Samford,TAAC,1999-00,32.0,32.0,31.3,14.6,4.6,1.6,1.9,0.4,1.9,0.492,0.621,0.385,0.77
ron hale,2000,ron hale,https://www.sports-reference.com/cbb/players/ron-hale-1.html,strict_slug_exact_season,100.0,Florida St.,ACC,1999-00,28.0,25.0,30.9,15.6,4.8,1.2,0.8,0.9,2.4,0.399,0.423,0.355,0.755
schea cotton,2000,schea cotton,https://www.sports-reference.com/cbb/players/schea-cotton-1.html,strict_slug_exact_season,100.0,Alabama,SEC,1999-00,27.0,20.0,27.7,15.5,4.5,1.6,0.9,0.2,3.4,0.429,0.466,0.255,0.717
shaheen holloway,2000,shaheen holloway,https://www.sports-reference.com/cbb/players/shaheen-holloway-1.html,strict_slug_exact_season,100.0,Seton Hall,Big East,1999-00,31.0,31.0,31.5,13.2,5.1,5.6,1.7,0.0,3.2,0.447,0.474,0.403,0.78
terrance roberson,2000,terrance roberson,https://www.sports-reference.com/cbb/players/terrance-roberson-1.html,strict_slug_exact_season,100.0,Fresno St.,WAC,1999-00,33.0,33.0,34.3,16.3,4.9,4.1,1.2,0.4,3.1,0.425,0.503,0.365,0.846
adam allenspach,2001,adam allenspach,https://www.sports-reference.com/cbb/players/adam-allenspach-1.html,strict_slug_exact_season,100.0,Clemson,ACC,2000-01,22.0,15.0,19.2,7.7,5.5,0.5,0.3,0.5,1.3,0.453,0.453,,0.676
anthony evans,2001,anthony evans,https://www.sports-reference.com/cbb/players/anthony-evans-1.html,strict_slug_exact_season,100.0,Georgia,SEC,2000-01,31.0,31.0,28.2,11.5,7.5,1.1,0.5,1.0,1.2,0.536,0.541,0.0,0.752
brent wright,2001,brent wright,https://www.sports-reference.com/cbb/players/brent-wright-1.html,strict_slug_exact_season,100.0,Florida,SEC,2000-01,20.0,14.0,24.4,12.7,6.2,1.7,1.3,0.5,2.0,0.579,0.579,0.577,0.809
calvin bowman,2001,calvin bowman,https://www.sports-reference.com/cbb/players/calvin-bowman-1.html,strict_slug_exact_season,100.0,West Virginia,Big East,2000-01,29.0,28.0,32.7,17.6,9.7,1.1,1.2,1.1,2.9,0.541,0.544,0.0,0.691
charles hathaway,2001,charles hathaway,https://www.sports-reference.com/cbb/players/charles-hathaway-1.html,strict_slug_exact_season,100.0,Tennessee,SEC,2000-01,31.0,27.0,19.8,5.1,4.8,0.5,0.4,1.4,1.4,0.649,0.649,,0.603
charlie bell,2001,charlie bell,https://www.sports-reference.com/cbb/players/charlie-bell-1.html,strict_slug_exact_season,100.0,Michigan St.,Big Ten,2000-01,33.0,33.0,31.3,13.5,4.7,5.1,1.0,0.2,2.8,0.402,0.443,0.342,0.77
cookie belcher,2001,cookie belcher,https://www.sports-reference.com/cbb/players/cookie-belcher-1.html,strict_slug_exact_season,100.0,Nebraska,Big 12,2000-01,30.0,30.0,34.1,16.4,5.1,4.4,2.7,0.7,3.2,0.449,0.514,0.336,0.744
darrell johns,2001,darrell johns,https://www.sports-reference.com/cbb/players/darrell-johns-1.html,strict_slug_exact_season,100.0,Chicago St.,Mid-Cont,2000-01,25.0,15.0,23.6,11.6,5.8,0.7,0.5,1.2,2.0,0.506,0.506,,0.595
darren kelly,2001,darren kelly,https://www.sports-reference.com/cbb/players/darren-kelly-1.html,strict_slug_exact_season,100.0,Texas,Big 12,2000-01,26.0,26.0,34.6,15.3,4.6,2.9,1.2,0.5,3.2,0.36,0.405,0.276,0.76
demarcus minor,2001,demarcus minor,https://www.sports-reference.com/cbb/players/demarcus-minor-1.html,strict_slug_exact_season,100.0,Baylor,Big 12,2000-01,31.0,31.0,37.5,15.2,5.9,4.5,1.4,0.1,3.5,0.4,0.415,0.328,0.842
demetrius porter,2001,demetrius porter,https://www.sports-reference.com/cbb/players/demetrius-porter-1.html,strict_slug_exact_season,100.0,Fresno St.,WAC,2000-01,33.0,33.0,31.2,15.2,2.3,2.9,1.7,0.2,1.7,0.441,0.524,0.387,0.771
greg stevenson,2001,greg stevenson,https://www.sports-reference.com/cbb/players/greg-stevenson-1.html,strict_slug_exact_season,100.0,Richmond,CAA,2000-01,29.0,27.0,35.2,19.7,7.7,1.7,1.4,0.9,1.9,0.536,0.553,0.485,0.767
gyasi cline heard,2001,gyasi cline heard,https://www.sports-reference.com/cbb/players/gyasi-cline-heard-1.html,strict_slug_exact_season,100.0,Penn St.,Big Ten,2000-01,33.0,33.0,33.4,16.0,8.2,1.8,1.3,1.5,1.7,0.501,0.503,0.333,0.735
jason gardner,2001,jason gardner,https://www.sports-reference.com/cbb/players/jason-gardner-1.html,strict_slug_exact_season,100.0,Arizona,Pac-10,2000-01,36.0,36.0,32.4,10.9,3.0,4.1,1.6,0.1,1.8,0.381,0.413,0.367,0.809
jerry green,2001,jerry green,https://www.sports-reference.com/cbb/players/jerry-green-1.html,strict_slug_exact_season,100.0,UC Irvine,Big West,2000-01,30.0,30.0,32.1,19.0,4.8,3.0,1.4,0.3,3.0,0.453,0.459,0.426,0.834
kenny gregory,2001,kenny gregory,https://www.sports-reference.com/cbb/players/kenny-gregory-1.html,strict_slug_exact_season,100.0,Kansas,Big 12,2000-01,30.0,30.0,31.7,15.6,7.3,2.4,1.0,0.2,1.7,0.567,0.601,0.386,0.424
kimani ffriend,2001,kimani ffriend,https://www.sports-reference.com/cbb/players/kimani-ffriend-1.html,strict_slug_exact_season,100.0,Nebraska,Big 12,2000-01,28.0,25.0,29.5,13.8,8.2,0.9,0.6,2.6,3.0,0.623,0.623,,0.455
lee scruggs,2001,lee scruggs,https://www.sports-reference.com/cbb/players/lee-scruggs-1.html,strict_slug_exact_season,100.0,Georgetown,Big East,2000-01,24.0,0.0,13.7,7.5,4.4,0.6,0.4,1.1,1.2,0.376,0.412,0.329,0.75
martin rancik,2001,martin rancik,https://www.sports-reference.com/cbb/players/martin-rancik-1.html,strict_slug_exact_season,100.0,Iowa St.,Big 12,2000-01,31.0,31.0,25.3,13.2,5.5,0.6,0.6,0.5,1.7,0.543,0.55,0.286,0.76
maurice evans,2001,maurice evans,https://www.sports-reference.com/cbb/players/maurice-evans-1.html,strict_slug_exact_season,100.0,Texas,Big 12,2000-01,34.0,34.0,33.0,15.6,5.3,1.3,1.3,0.6,2.1,0.44,0.5,0.389,0.757
mike mardesich,2001,mike mardesich,https://www.sports-reference.com/cbb/players/mike-mardesich-1.html,strict_slug_exact_season,100.0,Maryland,ACC,2000-01,36.0,1.0,10.2,3.6,2.6,0.4,0.2,0.3,0.7,0.473,0.473,,0.533
nate james,2001,nate james,https://www.sports-reference.com/cbb/players/nate-james-1.html,strict_slug_exact_season,100.0,Duke,ACC,2000-01,39.0,29.0,27.8,12.3,5.2,1.1,1.6,0.2,1.6,0.494,0.624,0.314,0.799
rashad phillips,2001,rashad phillips,https://www.sports-reference.com/cbb/players/rashad-phillips-1.html,strict_slug_exact_season,100.0,Detroit Mercy,MW Coll,2000-01,35.0,35.0,,22.4,2.5,4.1,1.0,0.0,3.5,0.434,0.464,0.415,0.916
ryan carroll,2001,ryan carroll,https://www.sports-reference.com/cbb/players/ryan-carroll-2.html,strict_slug_exact_season,100.0,TCU,WAC,2000-01,31.0,31.0,34.3,17.5,5.8,2.6,1.5,0.9,1.3,0.463,0.576,0.364,0.783
sam clancy,2001,sam clancy,https://www.sports-reference.com/cbb/players/sam-clancy-1.html,strict_slug_exact_season,100.0,USC,Pac-10,2000-01,34.0,33.0,33.2,17.3,7.5,1.0,1.1,2.4,2.4,0.501,0.5,1.0,0.659
sirvaliant brown,2001,sirvaliant brown,https://www.sports-reference.com/cbb/players/sirvaliant-brown-1.html,strict_slug_exact_season,100.0,George Washington,A-10,2000-01,31.0,26.0,31.2,17.3,2.7,1.8,1.5,0.2,2.4,0.369,0.412,0.294,0.719
souleymane wane,2001,souleymane wane,https://www.sports-reference.com/cbb/players/souleymane-wane-1.html,strict_slug_exact_season,100.0,UConn,Big East,2000-01,29.0,28.0,20.4,4.6,4.8,0.7,0.3,0.9,1.1,0.482,0.482,,0.591
tory walker,2001,tory walker,https://www.sports-reference.com/cbb/players/tory-walker-1.html,strict_slug_exact_season,100.0,New Orleans,Sun Belt,2000-01,29.0,26.0,30.6,17.0,4.7,1.4,1.4,0.9,2.1,0.491,0.524,0.436,0.765
troy ostler,2001,troy ostler,https://www.sports-reference.com/cbb/players/troy-ostler-1.html,strict_slug_exact_season,100.0,Hawaii,WAC,2000-01,28.0,25.0,29.5,15.5,5.9,2.2,0.4,1.8,2.5,0.495,0.5,0.0,0.705
zach marbury,2001,zach marbury,https://www.sports-reference.com/cbb/players/zach-marbury-1.html,strict_slug_exact_season,100.0,Rhode Island,A-10,2000-01,29.0,28.0,33.4,16.9,4.0,2.6,1.6,0.1,3.3,0.456,0.561,0.237,0.686
aaron mcghee,2002,aaron mcghee,https://www.sports-reference.com/cbb/players/aaron-mcghee-1.html,strict_slug_exact_season,100.0,Oklahoma,Big 12,2001-02,36.0,36.0,28.1,16.0,7.7,1.1,0.6,0.8,1.4,0.458,0.481,0.323,0.822
andy ellis,2002,andy ellis,https://www.sports-reference.com/cbb/players/andy-ellis-1.html,strict_slug_exact_season,100.0,Texas Tech,Big 12,2001-02,32.0,32.0,34.7,16.5,7.0,1.1,0.7,1.7,1.9,0.508,0.507,0.511,0.74
anthony grundy,2002,anthony grundy,https://www.sports-reference.com/cbb/players/anthony-grundy-1.html,strict_slug_exact_season,100.0,NC State,ACC,2001-02,34.0,33.0,32.4,17.8,5.5,3.5,2.1,0.1,2.2,0.486,0.546,0.346,0.766
brian brown,2002,brian brown,https://www.sports-reference.com/cbb/players/brian-brown-2.html,strict_slug_exact_season,100.0,Ohio St.,Big Ten,2001-02,32.0,32.0,33.3,16.3,4.0,3.3,0.9,0.1,2.5,0.492,0.525,0.386,0.759
brooks sales,2002,brooks sales,https://www.sports-reference.com/cbb/players/brooks-sales-1.html,strict_slug_exact_season,100.0,Villanova,Big East,2001-02,32.0,30.0,34.3,10.4,9.1,2.4,1.1,1.4,2.8,0.538,0.539,0.5,0.752
byron mouton,2002,byron mouton,https://www.sports-reference.com/cbb/players/byron-mouton-1.html,strict_slug_exact_season,100.0,Maryland,ACC,2001-02,36.0,35.0,28.3,11.1,5.0,2.1,0.9,0.2,1.4,0.469,0.516,0.255,0.767
chris burgess,2002,chris burgess,https://www.sports-reference.com/cbb/players/chris-burgess-1.html,strict_slug_exact_season,100.0,Utah,MWC,2001-02,11.0,11.0,25.5,13.2,7.2,0.5,0.5,1.2,1.8,0.66,0.66,,0.568
chris christoffersen,2002,chris christoffersen,https://www.sports-reference.com/cbb/players/chris-christoffersen-1.html,strict_slug_exact_season,100.0,Oregon,Pac-10,2001-02,35.0,35.0,21.4,8.2,5.4,0.3,0.3,1.1,1.3,0.547,0.547,,0.55
chris massie,2002,chris massie,https://www.sports-reference.com/cbb/players/chris-massie-1.html,strict_slug_exact_season,100.0,Memphis,CUSA,2001-02,36.0,20.0,21.7,9.8,8.8,0.9,0.7,0.5,1.7,0.562,0.564,0.0,0.519
cordell henry,2002,cordell henry,https://www.sports-reference.com/cbb/players/cordell-henry-1.html,strict_slug_exact_season,100.0,Marquette,CUSA,2001-02,33.0,33.0,32.8,15.2,2.4,3.2,1.0,0.0,2.3,0.457,0.498,0.376,0.83
craig dawson,2002,craig dawson,https://www.sports-reference.com/cbb/players/craig-dawson-1.html,strict_slug_exact_season,100.0,Wake Forest,ACC,2001-02,34.0,33.0,29.6,12.4,2.7,2.9,0.5,0.0,1.2,0.448,0.463,0.441,0.7
damon hancock,2002,damon hancock,https://www.sports-reference.com/cbb/players/damon-hancock-1.html,strict_slug_exact_season,100.0,SMU,WAC,2001-02,26.0,24.0,33.5,22.0,4.4,3.6,0.9,0.0,4.5,0.428,0.462,0.353,0.661
david graves,2002,david graves,https://www.sports-reference.com/cbb/players/david-graves-1.html,strict_slug_exact_season,100.0,Notre Dame,Big East,2001-02,33.0,26.0,33.1,14.4,5.0,2.9,1.7,0.2,2.2,0.43,0.466,0.399,0.859
elvin mims,2002,elvin mims,https://www.sports-reference.com/cbb/players/elvin-mims-1.html,strict_slug_exact_season,100.0,Southern Miss.,CUSA,2001-02,25.0,20.0,31.4,18.9,7.8,1.1,1.4,1.2,1.5,0.447,0.498,0.331,0.724
george williams,2002,george williams,https://www.sports-reference.com/cbb/players/george-williams-1.html,strict_slug_exact_season,100.0,Houston,CUSA,2001-02,32.0,30.0,31.5,10.2,7.3,2.3,1.2,1.8,3.1,0.461,0.483,0.333,0.614
greg harrington,2002,greg harrington,https://www.sports-reference.com/cbb/players/greg-harrington-1.html,strict_slug_exact_season,100.0,Tulsa,WAC,2001-02,34.0,34.0,31.8,13.0,3.6,5.2,1.0,0.1,2.8,0.466,0.519,0.385,0.857
immanuel mcelroy,2002,immanuel mcelroy,https://www.sports-reference.com/cbb/players/immanuel-mcelroy-1.html,strict_slug_exact_season,100.0,Cincinnati,CUSA,2001-02,35.0,35.0,30.6,9.5,5.2,2.7,0.7,0.3,1.6,0.466,0.498,0.179,0.713
j r bremer,2002,j r bremer,https://www.sports-reference.com/cbb/players/jr-bremer-1.html,strict_slug_exact_season,100.0,St. Bonaventure,A-10,2001-02,30.0,30.0,38.0,24.6,4.7,3.1,1.9,0.1,3.0,0.413,0.486,0.331,0.803
jannero pargo,2002,jannero pargo,https://www.sports-reference.com/cbb/players/jannero-pargo-1.html,strict_slug_exact_season,100.0,Arkansas,SEC,2001-02,29.0,22.0,27.2,16.6,2.4,3.3,1.7,0.0,2.2,0.46,0.504,0.432,0.781
jobey thomas,2002,jobey thomas,https://www.sports-reference.com/cbb/players/jobey-thomas-1.html,strict_slug_exact_season,100.0,Charlotte,CUSA,2001-02,30.0,30.0,34.7,18.5,3.2,1.6,0.9,0.0,1.4,0.433,0.432,0.433,0.899
kevin lyde,2002,kevin lyde,https://www.sports-reference.com/cbb/players/kevin-lyde-1.html,strict_slug_exact_season,100.0,Temple,A-10,2001-02,32.0,29.0,29.2,8.6,7.8,1.6,0.5,1.3,1.3,0.52,0.52,,0.5
kris lang,2002,kris lang,https://www.sports-reference.com/cbb/players/kris-lang-1.html,strict_slug_exact_season,100.0,UNC,ACC,2001-02,26.0,24.0,28.1,14.0,6.0,0.9,0.8,1.3,2.0,0.502,0.503,0.0,0.646
lonnie jones,2002,lonnie jones,https://www.sports-reference.com/cbb/players/lonnie-jones-1.html,strict_slug_exact_season,100.0,Ball St.,MAC,2001-02,34.0,33.0,25.1,7.8,5.4,0.5,0.3,2.6,1.0,0.579,0.579,,0.514
lubos barton,2002,lubos barton,https://www.sports-reference.com/cbb/players/lubos-barton-1.html,strict_slug_exact_season,100.0,Valparaiso,Mid-Cont,2001-02,33.0,33.0,31.0,14.9,6.6,2.9,1.9,0.5,2.0,0.441,0.508,0.378,0.783
luke recker,2002,luke recker,https://www.sports-reference.com/cbb/players/luke-recker-1.html,strict_slug_exact_season,100.0,Iowa,Big Ten,2001-02,35.0,32.0,33.3,17.1,3.4,2.5,1.6,0.4,2.8,0.444,0.476,0.413,0.885
lynn greer,2002,lynn greer,https://www.sports-reference.com/cbb/players/lynn-greer-1.html,strict_slug_exact_season,100.0,Temple,A-10,2001-02,31.0,31.0,39.7,23.2,3.1,4.2,1.7,0.2,3.4,0.404,0.417,0.386,0.873
maurice baker,2002,maurice baker,https://www.sports-reference.com/cbb/players/maurice-baker-1.html,strict_slug_exact_season,100.0,Oklahoma St.,Big 12,2001-02,29.0,23.0,30.0,12.9,5.4,3.3,1.3,0.2,2.8,0.426,0.462,0.368,0.844
mire chatman,2002,mire chatman,https://www.sports-reference.com/cbb/players/mire-chatman-1.html,strict_slug_exact_season,100.0,UTRGV,Ind,2001-02,29.0,29.0,35.4,26.2,5.4,3.9,3.6,0.5,3.8,0.484,0.552,0.349,0.699
predrag savovic,2002,predrag savovic,https://www.sports-reference.com/cbb/players/predrag-savovic-1.html,strict_slug_exact_season,100.0,Hawaii,WAC,2001-02,25.0,25.0,31.8,20.3,4.8,2.3,0.7,0.2,1.5,0.438,0.489,0.391,0.835
preston shumpert,2002,preston shumpert,https://www.sports-reference.com/cbb/players/preston-shumpert-1.html,strict_slug_exact_season,100.0,Syracuse,Big East,2001-02,36.0,36.0,36.9,20.7,6.1,2.3,1.9,0.4,2.6,0.433,0.469,0.378,0.818
reggie evans,2002,reggie evans,https://www.sports-reference.com/cbb/players/reggie-evans-1.html,strict_slug_exact_season,100.0,Iowa,Big Ten,2001-02,34.0,31.0,34.0,15.4,11.1,1.3,1.6,0.5,2.7,0.496,0.497,0.0,0.619
rolan roberts,2002,rolan roberts,https://www.sports-reference.com/cbb/players/rolan-roberts-1.html,strict_slug_exact_season,100.0,Southern Ill.,MVC,2001-02,36.0,35.0,26.6,13.8,7.1,1.7,1.1,2.4,1.8,0.604,0.604,,0.416
sean kennedy,2002,sean kennedy,https://www.sports-reference.com/cbb/players/sean-kennedy-1.html,strict_slug_exact_season,100.0,Marist,MAAC,2001-02,28.0,28.0,36.1,14.7,5.5,7.9,1.9,0.3,3.5,0.424,0.468,0.37,0.705
smush parker,2002,smush parker,https://www.sports-reference.com/cbb/players/smush-parker-1.html,strict_slug_exact_season,100.0,Fordham,A-10,2001-02,28.0,26.0,35.0,16.5,4.4,4.5,2.3,0.3,4.4,0.433,0.536,0.328,0.73
travis robinson,2002,travis robinson,https://www.sports-reference.com/cbb/players/travis-robinson-1.html,strict_slug_exact_season,100.0,Jacksonville,A-Sun,2001-02,24.0,4.0,20.3,14.0,3.8,0.5,1.0,0.2,1.8,0.412,0.491,0.367,0.694
udonis haslem,2002,udonis haslem,https://www.sports-reference.com/cbb/players/udonis-haslem-1.html,strict_slug_exact_season,100.0,Florida,SEC,2001-02,31.0,31.0,28.3,16.0,8.3,1.6,0.9,1.3,2.4,0.562,0.564,0.0,0.694
aloysius anagonye,2003,aloysius anagonye,https://www.sports-reference.com/cbb/players/aloysius-anagonye-1.html,strict_slug_exact_season,100.0,Michigan St.,Big Ten,2002-03,35.0,35.0,22.6,7.4,5.3,1.1,0.6,0.6,1.7,0.618,0.618,,0.691
bernard king,2003,bernard king,https://www.sports-reference.com/cbb/players/bernard-king-2.html,strict_slug_exact_season,100.0,Texas A&M,Big 12,2002-03,27.0,27.0,31.2,17.0,4.0,5.6,1.2,0.1,3.4,0.442,0.49,0.349,0.764
brandin knight,2003,brandin knight,https://www.sports-reference.com/cbb/players/brandin-knight-1.html,strict_slug_exact_season,100.0,Pitt,Big East,2002-03,33.0,33.0,32.9,11.2,3.5,6.3,2.1,0.4,3.1,0.367,0.442,0.308,0.575
britton johnsen,2003,britton johnsen,https://www.sports-reference.com/cbb/players/britton-johnsen-1.html,strict_slug_exact_season,100.0,Utah,MWC,2002-03,27.0,27.0,29.2,11.6,6.7,2.0,1.1,0.5,2.3,0.477,0.552,0.258,0.531
carl english,2003,carl english,https://www.sports-reference.com/cbb/players/carl-english-1.html,strict_slug_exact_season,100.0,Hawaii,WAC,2002-03,31.0,31.0,35.9,19.6,5.4,2.4,0.7,0.1,2.6,0.428,0.462,0.392,0.731
chris marcus,2003,chris marcus,https://www.sports-reference.com/cbb/players/chris-marcus-1.html,strict_slug_exact_season,100.0,Western Ky.,Sun Belt,2002-03,4.0,0.0,9.8,3.0,3.0,0.3,0.0,0.5,0.3,0.556,0.556,,1.0
chris massie,2003,chris massie,https://www.sports-reference.com/cbb/players/chris-massie-1.html,strict_slug_exact_season,100.0,Memphis,CUSA,2002-03,23.0,22.0,29.9,16.7,10.8,1.5,0.6,0.5,2.7,0.602,0.604,0.0,0.651
doug wrenn,2003,doug wrenn,https://www.sports-reference.com/cbb/players/doug-wrenn-1.html,strict_slug_exact_season,100.0,Washington,Pac-10,2002-03,27.0,23.0,30.6,12.4,5.8,1.9,1.0,0.9,2.6,0.404,0.431,0.22,0.529
ebi ere,2003,ebi ere,https://www.sports-reference.com/cbb/players/ebi-ere-1.html,strict_slug_exact_season,100.0,Oklahoma,Big 12,2002-03,34.0,23.0,27.5,12.9,4.8,1.9,0.9,0.3,2.2,0.378,0.423,0.307,0.715
